zipcode_left,latitude_left,longitude_left,address_left,lot,zipcode_right,lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,yearbuilt,yearalter1,builtfar,residfar,commfar,facilfar,latitude_right,longitude_right,address_right
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,167,10475.0,4182.0,1785.0,0.0,1785.0,0.0,0.0,1.0,2.0,99.11,29.5,1996.0,0.0,0.43,0.75,0.0,2.0,40.8818577819575,-73.83194242165071, REEDS MILL LANE
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,48,10469.0,1700.0,1402.0,0.0,1020.0,0.0,0.0,1.0,2.0,100.0,30.0,1950.0,0.0,0.82,1.25,0.0,2.0,40.8714158296111,-73.8511070030338, THROOP AVENUE
10467.0,40.87821499958362,-73.8746435869202,PERRY AVENUE,3,10473.0,34000.0,29179.0,29179.0,0.0,0.0,0.0,2.0,2.0,225.0,225.0,1978.0,1994.0,0.86,2.43,0.0,4.8,40.823150699786794,-73.86972868137009, FTELEY AVENUE
10473.0,40.82446893402749,-73.84583921764484,TURNBULL AVENUE,5,10469.0,2067.0,1526.0,0.0,872.0,0.0,0.0,1.0,1.0,100.0,44.67,1935.0,0.0,0.74,0.75,0.0,2.0,40.8733123940746,-73.85985674592959, DUNCAN STREET
10452.0,40.831450678761506,-73.929556920952,WEST   STREET,43,10467.0,2500.0,0.0,,,,,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.1,0.0,2.0,40.872415462813,-73.8772362065283, DECATUR AVENUE
10467.0,40.870302128796894,-73.87727626514504,EAST   STREET,13,10472.0,2765.0,5120.0,0.0,5120.0,0.0,0.0,1.0,3.0,110.58,77.0,1929.0,0.0,1.85,1.25,0.0,2.0,40.8272368668039,-73.8597550551055, WHITE PLAINS ROAD
10466.0,40.882001023036096,-73.83803557744525,DE REIMER AVENUE,85,10454.0,1850.0,2160.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,40.0,1901.0,0.0,1.17,2.43,0.0,4.8,40.811983864171204,-73.9192999015183, EAST  STREET
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,25,10455.0,2797.0,0.0,,,,,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,4.8,40.8100202637332,-73.9068864109132, SOUTHERN BOULEVARD
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,23,10467.0,3310.0,2180.0,0.0,2180.0,0.0,0.0,1.0,3.0,132.58,50.0,1925.0,0.0,0.66,1.25,0.0,2.0,40.8703420784945,-73.8687214585148, LESTER STREET
10451.0,40.82640423914052,-73.91489586065917,EAST   STREET,7,10466.0,5854.0,2436.0,0.0,2436.0,0.0,0.0,2.0,2.0,105.0,58.5,1925.0,0.0,0.42,1.1,0.0,2.0,40.890508517865,-73.8626632915204, CARPENTER AVENUE
10452.0,40.83169100499875,-73.92760532719244,ANDERSON AVENUE,50,10466.0,2640.0,1890.0,0.0,1890.0,0.0,0.0,1.0,3.0,92.26,35.0,1964.0,0.0,0.72,1.25,0.0,2.0,40.88813941869721,-73.8449827009816, ELY AVENUE
10472.0,40.834467352964246,-73.87481635822843,HARROD AVENUE,1,10468.0,7500.0,29520.0,0.0,29520.0,0.0,0.0,1.0,5.0,100.0,90.0,1922.0,0.0,3.94,3.44,0.0,4.8,40.8603103450869,-73.9087103380303, WEST  STREET
10453.0,40.85638988276563,-73.90401268992862,WALTON AVENUE,49,10474.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1955.0,0.0,1.0,0.0,2.0,0.0,40.809850106065795,-73.88555899889829, FAILE STREET
10458.0,40.859443761094745,-73.89351726080064,WEBSTER AVENUE,71,10455.0,4600.0,18920.0,600.0,18320.0,0.0,600.0,1.0,5.0,100.0,90.0,1910.0,0.0,4.11,3.44,0.0,4.8,40.8152753562736,-73.9055929368778, EAST  STREET
10458.0,40.862287999613095,-73.89135439927384,DECATUR AVENUE,87,10465.0,75000.0,33320.0,,,,,1.0,2.0,145.5,54.0,1962.0,1981.0,0.44,0.0,1.0,2.4,40.8173922170622,-73.8372787769755, HUTCHINSON RVR PKWY
10467.0,40.87749405673077,-73.87296708356128,DECATUR AVENUE,75,10463.0,11753.0,20422.0,,,,,1.0,2.0,117.0,117.0,1965.0,0.0,1.74,2.43,0.0,4.8,40.8738700782325,-73.9031160274704, KINGSBRIDGE TERRACE
10455.0,40.81422902722681,-73.89839442119356,SOUTHERN BOULEVARD,4237,10471.0,59125.0,25266.0,25266.0,0.0,0.0,0.0,1.0,3.0,170.0,66.0,1959.0,2015.0,0.43,0.5,0.0,1.0,40.8979606888508,-73.9070417413958, WEST  STREET
10458.0,40.87167839398566,-73.8864650035042,VALENTINE AVENUE,324,10463.0,2063.0,1152.0,0.0,1152.0,0.0,0.0,2.0,2.5,125.0,36.0,1920.0,0.0,0.56,3.0,0.0,3.0,40.88213961774221,-73.8965403294652, SEDGWICK AVENUE
10460.0,40.838417212450416,-73.87004934148733,ROSEDALE AVENUE,169,10453.0,3225.0,2460.0,0.0,2460.0,0.0,0.0,1.0,2.0,129.0,60.0,1935.0,0.0,0.76,3.44,0.0,4.8,40.84786114557179,-73.9170045604172, NELSON AVENUE
10472.0,40.83085647520044,-73.87589637582934,STRATFORD AVENUE,60,10469.0,3333.0,3212.0,0.0,2024.0,0.0,0.0,1.0,3.0,95.22,54.0,2017.0,0.0,0.96,2.0,0.0,2.0,40.876659866657704,-73.8545666574104, LACONIA AVENUE
10456.0,40.829936322021524,-73.90394606122081,FRANKLIN AVENUE,46,10461.0,2365.0,2310.0,0.0,2310.0,0.0,0.0,1.0,2.0,94.58,55.0,1931.0,0.0,0.98,1.25,0.0,2.0,40.8508787786843,-73.8341424866521, MAYFLOWER AVENUE
10473.0,40.817746390641325,-73.86496308994153,COMMONWEALTH AVENUE,190,10459.0,13580.0,33750.0,33750.0,0.0,22500.0,11250.0,1.0,3.0,96.92,93.83,1912.0,1988.0,2.49,3.44,3.4,6.5,40.8212442391568,-73.892071754447, SOUTHERN BOULEVARD
10472.0,40.83085647520044,-73.87589637582934,STRATFORD AVENUE,28,10472.0,2112.0,1960.0,0.0,1960.0,0.0,0.0,2.0,2.0,103.0,49.0,1965.0,0.0,0.93,1.25,0.0,2.0,40.8283369625783,-73.8484825012822, CHATTERTON AVENUE
10456.0,40.83094992828572,-73.9193274875992,CARROLL PLACE,55,10470.0,5000.0,1876.0,0.0,1876.0,0.0,0.0,1.0,2.5,100.0,30.0,1910.0,0.0,0.38,0.75,0.0,2.0,40.9002045232573,-73.864166148261, EAST  STREET
10451.0,40.81524586870918,-73.92108423191426,EAST   STREET,368,10471.0,14280.0,1880.0,0.0,1880.0,0.0,0.0,2.0,2.5,204.0,40.0,1930.0,2000.0,0.13,0.5,0.0,1.0,40.9103594299828,-73.90493326909909, WEST  STREET
10457.0,40.84462961262261,-73.88956163457864,EAST TREMONT AVENUE,54,10469.0,2317.0,3726.0,0.0,3726.0,0.0,0.0,1.0,3.0,101.46,52.0,1988.0,0.0,1.61,2.43,0.0,4.8,40.8787347168024,-73.8480675096152, CORSA AVENUE
10458.0,40.87379954077323,-73.88595515823023,EAST   STREET,18,10469.0,2375.0,1966.0,0.0,1368.0,0.0,0.0,1.0,2.0,95.0,36.0,1950.0,0.0,0.83,0.75,0.0,2.0,40.8759105454484,-73.84404212415791, KINGSLAND AVENUE
10466.0,40.890221177027435,-73.83789619574866,MONTICELLO AVENUE,175,10468.0,10691.0,45090.0,0.0,45090.0,0.0,0.0,1.0,5.0,90.0,78.0,1924.0,0.0,4.22,2.43,0.0,4.8,40.8647781031965,-73.9045609678741, DEVOE TERRACE
10465.0,40.8342609165155,-73.82037221162129,VINCENT AVENUE,1,10472.0,25872.0,6592.0,6592.0,0.0,0.0,4192.0,4.0,1.0,158.0,30.0,1949.0,1997.0,0.25,2.43,0.0,4.8,40.8338842980935,-73.87889372326079, EAST  STREET
10460.0,40.84102934176003,-73.89038801213047,EAST   STREET,48,10469.0,4400.0,3559.0,3559.0,0.0,0.0,0.0,1.0,2.75,88.0,42.0,1965.0,2001.0,0.81,0.75,0.0,2.0,40.864771452611706,-73.8494081832248, WILSON AVENUE
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,42,10461.0,2375.0,3750.0,0.0,3750.0,0.0,0.0,1.0,2.0,95.0,75.0,1931.0,0.0,1.58,0.75,0.0,2.0,40.8415561801341,-73.83496806692429, MAYFLOWER AVENUE
10467.0,40.88316725172039,-73.86562220027503,OLINVILLE AVENUE,52,10469.0,2017.0,1425.0,0.0,1425.0,0.0,0.0,2.0,2.0,100.0,50.0,1925.0,0.0,0.71,0.75,0.0,2.0,40.8671354831983,-73.8521831656798, PEARSALL AVENUE
10462.0,40.85022333953028,-73.86862381098409,UNIONPORT ROAD,33,10467.0,2856.0,3886.0,0.0,3886.0,0.0,0.0,2.0,3.0,114.25,64.5,1928.0,0.0,1.36,1.25,0.0,2.0,40.88339010392379,-73.86146288451108, EAST  STREET
10457.0,40.8520725571299,-73.89468215072542,EAST   STREET,69,10466.0,2710.0,2970.0,0.0,1980.0,0.0,0.0,1.0,2.0,95.0,59.0,1935.0,0.0,1.1,0.75,0.0,2.0,40.8967114395924,-73.84731384435341, GRACE AVENUE
10452.0,40.834714208629435,-73.92530007525596,ANDERSON AVENUE,276,10463.0,40000.0,155477.0,0.0,155477.0,0.0,0.0,1.0,13.0,200.0,115.0,1950.0,0.0,3.89,3.44,0.0,4.8,40.8840841566079,-73.8919661224804, ORLOFF AVENUE
10455.0,40.8121902722021,-73.9055250624408,UNION AVENUE,103,10465.0,4050.0,3381.0,0.0,2254.0,0.0,0.0,1.0,2.0,100.0,49.0,1975.0,0.0,0.83,0.5,0.0,1.0,40.816146311215796,-73.803892753884, CHAFFEE AVENUE
10466.0,40.88119916902507,-73.84371510138696,NEEDHAM AVENUE,14,10469.0,2225.0,1820.0,0.0,910.0,0.0,0.0,1.0,1.0,100.0,43.0,1960.0,0.0,0.82,0.75,0.0,2.0,40.8683447616471,-73.8534459330542, HERING AVENUE
10467.0,40.87749405673077,-73.87296708356128,DECATUR AVENUE,1,10470.0,1207.0,2790.0,0.0,2232.0,0.0,0.0,1.0,2.0,46.0,33.0,1940.0,0.0,2.31,0.75,0.0,2.0,40.9009352393859,-73.8694713205432, VAN CORTLANDT PARK E
10463.0,40.87335613626057,-73.90555386372127,BAILEY AVENUE,41,10472.0,1744.0,2802.0,0.0,2802.0,0.0,0.0,1.0,3.0,69.17,60.0,2001.0,0.0,1.61,1.25,0.0,2.0,40.8346032146941,-73.8686799513297, COMMONWEALTH AVENUE
10457.0,40.853171260611475,-73.89866387614234,TIEBOUT AVENUE,72,10468.0,2500.0,1600.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,40.0,1935.0,0.0,0.64,2.43,0.0,4.8,40.8707660463877,-73.9001520473331, CLAFLIN AVENUE
10455.0,40.812820995646355,-73.90822636767874,CONCORD AVENUE,53,10456.0,2447.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,87.5,32.0,1992.0,0.0,0.47,2.43,0.0,4.8,40.82103078846421,-73.9052921176554, FOREST AVENUE
10453.0,40.85368904676198,-73.90395513624917,CRESTON AVENUE,79,10454.0,1700.0,2350.0,0.0,1700.0,0.0,0.0,1.0,2.0,100.0,50.0,1900.0,0.0,1.38,2.43,0.0,4.8,40.8102531286326,-73.9210106783432, EAST  STREET
10454.0,40.80833053711292,-73.92311171987821,EAST   STREET,30,10472.0,40000.0,85068.0,0.0,85068.0,0.0,0.0,1.0,12.0,250.0,54.42,1964.0,0.0,2.13,2.43,0.0,4.8,40.8340718944488,-73.8721501744987, EAST  STREET
10473.0,40.82218147714876,-73.85126774868267,VIRGIL PLACE,25,10469.0,5000.0,1400.0,0.0,1400.0,0.0,0.0,1.0,2.0,100.0,23.0,1940.0,0.0,0.28,0.75,0.0,2.0,40.8607493593786,-73.84856410953559, WARING AVENUE
10456.0,40.82674246550746,-73.90854320584913,EAST   STREET,12,10452.0,2694.0,2664.0,0.0,2664.0,0.0,0.0,2.0,3.0,142.48,56.0,1910.0,0.0,0.99,3.44,0.0,4.8,40.8336128694439,-73.9285753201089, OGDEN AVENUE
10457.0,40.842830035932906,-73.89349325533044,CROTONA AVENUE,76,10462.0,1760.0,1503.0,0.0,1503.0,0.0,0.0,1.0,2.5,47.0,28.0,1910.0,0.0,0.85,1.25,0.0,2.0,40.8465075027574,-73.8620312565828, MATTHEWS AVENUE
10455.0,40.812820995646355,-73.90822636767874,CONCORD AVENUE,69,10474.0,2500.0,1980.0,990.0,0.0,0.0,0.0,1.0,1.0,100.0,55.0,1920.0,0.0,0.79,0.0,2.0,4.8,40.8149569347,-73.89298512177179, BURNETT PLACE
10461.0,40.837043183353394,-73.84636300539469,WESTCHESTER AVENUE,83,10463.0,4600.0,1932.0,1932.0,0.0,0.0,0.0,1.0,1.0,102.58,21.0,1951.0,0.0,0.42,2.43,0.0,4.8,40.886897666441996,-73.9046594097796, WALDO AVENUE
10469.0,40.86402548010325,-73.85195146526128,STEDMAN PLACE,10,10458.0,3278.0,18600.0,625.0,17975.0,0.0,625.0,1.0,5.0,37.5,78.75,1912.0,0.0,5.67,2.43,0.0,4.8,40.8540882315801,-73.8871384657893, EAST  STREET
10467.0,40.86555178968438,-73.87041570740007,BRONX PARK EAST,9,10466.0,1860.0,2336.0,0.0,2336.0,0.0,0.0,1.0,3.0,77.5,38.0,1967.0,0.0,1.26,2.0,0.0,2.0,40.8893918752365,-73.8456380256358, EAST  STREET
10473.0,40.822153855598714,-73.8621720769862,THERIOT AVENUE,222,10471.0,9000.0,2538.0,0.0,2538.0,0.0,0.0,1.0,1.67,120.0,57.0,1950.0,0.0,0.28,0.5,0.0,1.0,40.9006957446421,-73.9087380677048, ARLINGTON AVENUE
10469.0,40.87374708262908,-73.85841670944511,PAULDING AVENUE,118,10454.0,2000.0,2280.0,0.0,2280.0,0.0,0.0,1.0,3.0,100.0,38.0,2000.0,0.0,1.14,2.43,0.0,4.8,40.806813171368105,-73.9159720721762, EAST  STREET
10458.0,40.85812816581817,-73.8986310182593,RYER AVENUE,3,10469.0,3650.0,2608.0,0.0,2608.0,0.0,0.0,1.0,2.0,72.0,48.0,1960.0,0.0,0.71,0.75,0.0,2.0,40.8599456045702,-73.85532623372521, ASTOR AVENUE
10459.0,40.830031648996545,-73.88792003974768,LONGFELLOW AVENUE,69,10458.0,16447.0,80811.0,15544.0,65267.0,4000.0,0.0,1.0,6.0,119.58,39.0,1963.0,0.0,4.91,6.02,0.0,6.5,40.8764309270625,-73.8852129756763, GRAND CONCOURSE
10455.0,40.812820995646355,-73.90822636767874,CONCORD AVENUE,28,10462.0,1428.0,1596.0,0.0,1596.0,0.0,0.0,1.0,2.0,45.0,34.0,1920.0,0.0,1.12,1.25,0.0,2.0,40.84863886691209,-73.8656015912952, HOLLAND AVENUE
10461.0,40.8531700156553,-73.83180886551584,EAST   STREET,24,10467.0,2500.0,1524.0,0.0,1524.0,0.0,0.0,1.0,2.0,100.0,30.0,1925.0,0.0,0.61,2.43,0.0,4.8,40.86722537307861,-73.8650650842777, HOLLAND AVENUE
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,57,10454.0,7500.0,26225.0,1000.0,25225.0,0.0,1000.0,1.0,6.0,100.0,87.0,1920.0,1974.0,3.5,2.43,0.0,4.8,40.807016560879504,-73.9126557678397, EAST  STREET
10458.0,40.85736556563084,-73.88725942899075,HOFFMAN STREET,50,10469.0,4900.0,3420.0,0.0,2700.0,0.0,0.0,1.0,2.0,100.0,55.0,1970.0,0.0,0.7,0.5,0.0,1.0,40.8601538297091,-73.834621860715, DELANOY AVENUE
10473.0,40.822153855598714,-73.8621720769862,THERIOT AVENUE,25,10469.0,2451.0,2240.0,0.0,1760.0,0.0,0.0,1.0,2.0,100.0,40.0,1945.0,0.0,0.91,0.75,0.0,2.0,40.8626667335525,-73.85188941497941, MACE AVENUE
10454.0,40.808564150225074,-73.91954607440405,EAST   STREET,23,10473.0,2237.0,2314.0,0.0,2314.0,0.0,0.0,1.0,3.0,108.25,43.0,1965.0,0.0,1.03,1.25,0.0,2.0,40.8156694024404,-73.8500684264704, OLMSTEAD AVENUE
10456.0,40.829230970961156,-73.90075278192403,EAST   STREET,15,10466.0,2000.0,2000.0,0.0,2000.0,0.0,0.0,1.0,2.0,100.0,50.0,1950.0,0.0,1.0,0.75,0.0,2.0,40.9003630566434,-73.84614067572541, BAYCHESTER AVENUE
10459.0,40.823120733499714,-73.9001765685621,PROSPECT AVENUE,318,10463.0,3947.0,2420.0,0.0,2420.0,0.0,0.0,2.0,2.0,105.5,55.0,1931.0,0.0,0.61,3.0,0.0,3.0,40.8824466165141,-73.89608780779879, SEDGWICK AVENUE
10458.0,40.85945329812781,-73.89196636708384,PARK AVENUE,19,10469.0,1842.0,1899.0,0.0,1332.0,0.0,0.0,1.0,2.0,100.0,37.0,1955.0,0.0,1.03,1.25,0.0,2.0,40.8755906221156,-73.84699351553199, CORSA AVENUE
10467.0,40.87933789052908,-73.8749307644505,EAST GUN HILL ROAD,32,10459.0,2000.0,1688.0,0.0,1688.0,0.0,0.0,1.0,2.0,100.0,45.0,1901.0,0.0,0.84,2.43,0.0,4.8,40.8240406132127,-73.90068464650591, EAST  STREET
10459.0,40.82199253977825,-73.90004457753083,EAST   STREET,114,10459.0,1738.0,2760.0,0.0,2760.0,0.0,0.0,1.0,3.0,74.32,40.0,2006.0,0.0,1.59,3.44,0.0,4.8,40.8289807184936,-73.8940827349098, FOX STREET
10455.0,40.813186573415656,-73.90889419223052,EAST   STREET,52,10473.0,3629.0,1902.0,0.0,1902.0,0.0,0.0,1.0,2.0,108.33,45.7,2000.0,0.0,0.52,0.5,0.0,1.0,40.81410023192,-73.84651351073609, CASTLE HILL AVENUE
10457.0,40.853171260611475,-73.89866387614234,TIEBOUT AVENUE,97,10472.0,2500.0,3301.0,0.0,3301.0,0.0,0.0,1.0,2.0,100.0,80.5,1926.0,0.0,1.32,2.43,0.0,4.8,40.8276955838095,-73.87184806237259, METCALF AVENUE
10451.0,40.823975230253204,-73.92700309541591,GERARD AVENUE,48,10460.0,4500.0,2550.0,0.0,2550.0,0.0,0.0,1.0,2.5,75.0,47.0,1996.0,0.0,0.57,3.44,0.0,4.8,40.831419816801,-73.88728532505941, JENNINGS STREET
10463.0,40.88404952962927,-73.90234535740612,KINGSBRIDGE AVENUE,871,10471.0,7500.0,4220.0,0.0,4220.0,0.0,0.0,1.0,2.5,100.0,57.0,1931.0,0.0,0.56,0.5,0.0,1.0,40.8925626410625,-73.9114799941011, WEST  STREET
10458.0,40.86575529592349,-73.89214413219796,BRIGGS AVENUE,38,10461.0,5000.0,4500.0,2250.0,2250.0,2250.0,0.0,1.0,2.0,100.0,45.0,1952.0,0.0,0.9,2.0,0.0,2.0,40.855138882000105,-73.8547330061255, WILLIAMSBRIDGE ROAD
10468.0,40.85820954788952,-73.90068423315219,CRESTON AVENUE,17,10461.0,3555.0,1514.0,0.0,1514.0,0.0,0.0,1.0,2.5,71.09,25.0,1920.0,0.0,0.43,1.1,0.0,2.0,40.838849193189894,-73.8484585594936, GLEBE AVENUE
10460.0,40.84266380702656,-73.88894325756998,FAIRMOUNT PLACE,403,10460.0,1703.0,3144.0,0.0,3144.0,0.0,0.0,1.0,3.0,78.0,48.0,2002.0,0.0,1.85,3.44,0.0,4.8,40.8399253539438,-73.8869492646628, TRAFALGAR PLACE
10452.0,40.841844498389676,-73.92458008252996,OGDEN AVENUE,16,10473.0,5571.0,2800.0,0.0,2000.0,0.0,0.0,2.0,2.0,111.42,50.0,1920.0,0.0,0.5,0.5,0.0,1.0,40.81221130790461,-73.8545557633898, NEWMAN AVENUE
10457.0,40.851663280729376,-73.88570032389809,BEAUMONT AVENUE,24,10467.0,2375.0,3000.0,0.0,2000.0,0.0,0.0,1.0,2.0,95.0,50.0,1910.0,2019.0,1.26,2.43,0.0,4.8,40.8746814092129,-73.86630106530941, CRUGER AVENUE
10458.0,40.85912695724053,-73.8893640369681,EAST   STREET,13,10473.0,2250.0,1638.0,0.0,1332.0,0.0,0.0,2.0,2.5,90.0,36.0,1915.0,0.0,0.73,0.5,0.0,1.0,40.8222965070855,-73.84691372366441, HOMER AVENUE
10456.0,40.83393131001331,-73.89918825957263,EAST   STREET,36,10462.0,2500.0,2196.0,0.0,2196.0,0.0,0.0,1.0,2.0,100.0,50.0,1910.0,0.0,0.88,1.1,0.0,2.0,40.8368845007516,-73.84885694735229, LYON AVENUE
10455.0,40.814674509013855,-73.91653656075259,EAST   STREET,47,10472.0,2500.0,0.0,,,,,1.0,1.0,100.0,20.0,0.0,0.0,0.0,1.25,0.0,2.0,40.833085486711795,-73.8640285398944, LELAND AVENUE
10466.0,40.8881653646266,-73.84383977422624,GRENADA PLACE,16,10467.0,2856.0,4000.0,0.0,3000.0,0.0,0.0,2.0,3.0,114.25,50.0,1925.0,0.0,1.4,1.25,0.0,2.0,40.8830507881844,-73.8577929594274, EAST  STREET
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,62,10467.0,2856.0,1976.0,0.0,1976.0,0.0,0.0,2.0,2.0,114.25,52.0,1915.0,0.0,0.69,1.25,0.0,2.0,40.8826614168867,-73.8580975669751, EAST  STREET
10460.0,40.83852037652743,-73.87651090914004,BRONX PARK AVENUE,85,10469.0,2000.0,1400.0,0.0,1400.0,0.0,0.0,1.0,2.0,100.0,33.0,1931.0,0.0,0.7,0.5,0.0,1.0,40.86296948230829,-73.8401715686713, WESTERVELT AVENUE
10451.0,40.823832489682324,-73.91496418674755,EAST   STREET,117,10465.0,5000.0,2128.0,0.0,2128.0,0.0,0.0,2.0,2.5,100.0,40.0,1925.0,0.0,0.43,0.75,0.0,2.0,40.813671668473,-73.8232456254824, BUTTRICK AVENUE
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,16,10465.0,2375.0,1993.0,0.0,1993.0,0.0,0.0,1.0,2.5,95.0,52.0,1920.0,0.0,0.84,0.75,0.0,2.0,40.8353384737115,-73.8214462133489, THROGMORTON AVENUE
10473.0,40.822153855598714,-73.8621720769862,THERIOT AVENUE,31,10462.0,4232.0,15360.0,0.0,15360.0,0.0,0.0,1.0,5.0,75.08,24.0,1931.0,0.0,3.63,1.25,0.0,2.0,40.84847688318961,-73.8655621590128, HOLLAND AVENUE
10468.0,40.86147236900147,-73.90317385586657,DAVIDSON AVENUE,30,10467.0,2500.0,2920.0,0.0,2920.0,0.0,0.0,1.0,3.0,100.0,56.0,1970.0,0.0,1.17,4.0,0.0,4.0,40.8791640691687,-73.86444056968641, EAST  STREET
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,12,10470.0,839.0,0.0,,,,,0.0,0.0,47.94,0.0,0.0,0.0,0.0,0.75,0.0,2.0,40.9004475109224,-73.8702029794949, VAN CORTLANDT PARK E
10451.0,40.82645924797656,-73.91505116253465,EAST   STREET,2,10469.0,2500.0,2568.0,0.0,1684.0,0.0,0.0,2.0,2.0,100.0,40.0,1930.0,0.0,1.03,0.75,0.0,2.0,40.8677332638584,-73.8454677529597, ARNOW AVENUE
10453.0,40.85368904676198,-73.90395513624917,CRESTON AVENUE,51,10472.0,1900.0,2650.0,0.0,2650.0,0.0,0.0,1.0,3.0,100.0,50.0,1960.0,0.0,1.39,2.43,0.0,4.8,40.8307580170795,-73.8712459292771, CROES AVENUE
10460.0,40.83829801231154,-73.88718693694456,SOUTHERN BOULEVARD,1,10454.0,183400.0,0.0,,,,,10.0,0.0,524.26,0.0,0.0,0.0,0.0,0.0,5.0,6.5,40.8069619958117,-73.9095240191929, CONCORD AVENUE
10467.0,40.87168003299241,-73.87733880584746,EAST   STREET,37,10453.0,2250.0,4562.0,4562.0,0.0,0.0,0.0,2.0,2.0,90.0,65.0,1920.0,2006.0,2.03,6.02,0.0,6.5,40.84658961042671,-73.9123001965428, TOWNSEND AVENUE
10458.0,40.852597811070794,-73.88428174416403,CROTONA AVENUE,96,10457.0,3121.0,3840.0,0.0,3840.0,0.0,0.0,1.0,3.0,122.05,64.0,2007.0,0.0,1.23,3.44,0.0,4.8,40.850240278029496,-73.9023118583748, EAST  STREET
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,45,10452.0,9750.0,8840.0,8840.0,0.0,0.0,8840.0,1.0,1.0,84.44,68.0,1925.0,1996.0,0.91,3.44,0.0,4.8,40.84579749848729,-73.9214564098256, UNIVERSITY AVENUE
10452.0,40.83775454212306,-73.92406431449938,WOODYCREST AVENUE,63,10472.0,1124.0,2740.0,0.0,2740.0,0.0,0.0,1.0,3.0,62.0,49.6,2005.0,0.0,2.44,2.43,0.0,4.8,40.8243466074942,-73.876493854492, WARD AVENUE
10472.0,40.83127665842558,-73.87870333688528,EAST   STREET,135,10453.0,8233.0,37900.0,0.0,37900.0,0.0,0.0,1.0,5.0,66.75,66.0,1927.0,1991.0,4.6,4.2,0.0,4.2,40.8498744632063,-73.911565720444, DAVIDSON AVENUE
10458.0,40.85558028218699,-73.88882408810106,HOFFMAN STREET,57,10466.0,4917.0,1300.0,0.0,1300.0,0.0,0.0,2.0,1.5,98.17,40.0,1930.0,0.0,0.26,0.75,0.0,2.0,40.9007035407043,-73.84420098908879, MURDOCK AVENUE
10468.0,40.860995278698894,-73.90375659519003,WEST   STREET,57,10469.0,2882.0,3034.0,0.0,3034.0,0.0,0.0,1.0,3.0,95.0,49.0,1970.0,0.0,1.05,1.25,0.0,2.0,40.8767984139243,-73.84099532957379, WICKHAM AVENUE
10455.0,40.81422902722681,-73.89839442119356,SOUTHERN BOULEVARD,28,10466.0,2850.0,2870.0,0.0,2000.0,0.0,0.0,1.0,2.0,114.0,50.0,1960.0,0.0,1.01,3.0,0.0,3.0,40.8878073204817,-73.862307207434, EAST  STREET
10462.0,40.849759789358394,-73.86889220514804,UNIONPORT ROAD,60,10458.0,1900.0,3096.0,0.0,3096.0,0.0,0.0,2.0,3.0,95.0,55.0,1901.0,0.0,1.63,2.43,0.0,4.8,40.8577797793176,-73.8898976844601, EAST  STREET
10455.0,40.81467278791339,-73.91419194153026,EAST   STREET,5,10458.0,27469.0,125075.0,0.0,125075.0,0.0,0.0,1.0,17.0,132.0,120.0,1970.0,0.0,4.55,3.44,0.0,4.8,40.853849837008,-73.8820456211338, SOUTHERN BOULEVARD
10467.0,40.87868044114621,-73.86162096006085,BARNES AVENUE,43,10453.0,6571.0,0.0,,,,,0.0,0.0,116.5,0.0,0.0,0.0,0.0,6.02,0.0,6.5,40.8505122277922,-73.9093093530634, WALTON AVENUE
10452.0,40.83417102437764,-73.92571626362835,ANDERSON AVENUE,152,10451.0,2200.0,3036.0,0.0,3036.0,0.0,0.0,1.0,3.0,100.0,46.0,2000.0,0.0,1.38,3.44,0.0,6.5,40.82082310993721,-73.9134469585331, ELTON AVENUE
10462.0,40.849759789358394,-73.86889220514804,UNIONPORT ROAD,35,10466.0,19688.0,8639.0,8639.0,0.0,0.0,0.0,1.0,1.0,165.58,50.0,1962.0,2009.0,0.44,0.75,0.0,2.0,40.8917376986694,-73.8512350940054, EAST  STREET
10457.0,40.85197430905816,-73.88941569593513,ADAMS PLACE,68,10466.0,2500.0,2325.0,0.0,2325.0,0.0,0.0,1.0,2.5,100.0,40.0,1930.0,0.0,0.93,0.75,0.0,2.0,40.892032671294,-73.8379243299966, SETON AVENUE
