lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,years,status,complaint_type
2500.0,1968.0,0.0,1968.0,0.0,0.0,1.0,2.0,100.0,48.0,0.79,1.25,0.0,2.0,119,0,1
4418.0,1900.0,0.0,1900.0,0.0,0.0,2.0,2.0,95.0,38.0,0.43,0.5,0.0,1.0,19,1,0
2500.0,1496.0,0.0,1496.0,0.0,0.0,1.0,2.0,100.0,41.5,0.6,0.75,0.0,2.0,90,0,0
3525.0,3174.0,0.0,2116.0,0.0,0.0,2.0,2.0,100.0,46.0,0.9,0.75,0.0,2.0,56,0,0
2296.0,1960.0,0.0,1960.0,0.0,0.0,2.0,2.0,95.0,49.0,0.85,1.1,0.0,2.0,80,0,0
1970.0,1926.0,0.0,1332.0,0.0,0.0,1.0,2.0,109.42,37.0,0.98,0.75,0.0,2.0,70,0,0
2402.0,3465.0,0.0,3465.0,0.0,0.0,1.0,3.0,114.84,55.0,1.44,3.0,0.0,3.0,13,0,1
2860.0,2042.0,0.0,2042.0,0.0,0.0,1.0,2.0,114.42,50.0,0.71,1.25,0.0,2.0,100,1,0
17725.0,62805.0,6500.0,56305.0,0.0,6500.0,1.0,5.0,109.5,109.0,3.54,2.43,0.0,4.8,93,0,0
3000.0,2310.0,0.0,2310.0,0.0,0.0,1.0,2.0,100.0,55.0,0.77,3.44,0.0,4.8,85,1,0
2458.0,1332.0,0.0,1332.0,0.0,0.0,1.0,2.0,100.0,37.0,0.54,0.5,0.0,1.0,65,0,0
2731.0,2253.0,2253.0,0.0,0.0,0.0,1.0,1.0,103.07,85.0,0.82,0.5,0.0,1.0,41,1,0
4256.0,4422.0,1474.0,2948.0,0.0,1474.0,2.0,3.0,114.25,67.0,1.04,1.25,0.0,2.0,90,0,0
4144.0,3300.0,0.0,3300.0,0.0,0.0,2.0,2.75,92.08,48.0,0.8,0.0,1.0,2.4,110,0,0
2035.0,3750.0,0.0,3750.0,0.0,0.0,1.0,3.0,81.53,50.0,1.84,3.44,0.0,4.8,14,1,0
7200.0,2768.0,0.0,2768.0,0.0,0.0,1.0,3.0,100.0,52.0,0.38,0.75,0.0,2.0,65,0,0
2500.0,3280.0,0.0,3280.0,0.0,0.0,1.0,2.0,100.0,80.0,1.31,2.43,0.0,4.8,94,0,0
1871.0,2799.0,0.0,1866.0,0.0,0.0,1.0,3.0,114.26,57.0,1.5,1.25,0.0,2.0,15,1,0
2485.0,3321.0,0.0,3321.0,0.0,0.0,1.0,2.0,99.42,81.0,1.34,1.25,0.0,2.0,94,1,0
2100.0,1517.0,0.0,1517.0,0.0,0.0,2.0,2.0,100.0,35.0,0.72,0.75,0.0,2.0,90,0,0
1700.0,1720.0,1720.0,0.0,0.0,0.0,1.0,2.0,85.0,43.0,1.01,2.43,0.0,4.8,95,0,0
2575.0,2625.0,0.0,2625.0,0.0,0.0,1.0,2.0,103.0,62.5,1.02,1.25,0.0,2.0,96,1,0
2609.0,3403.0,0.0,3403.0,0.0,0.0,1.0,2.0,105.42,83.0,1.3,1.25,0.0,2.0,93,0,0
2609.0,3403.0,0.0,3403.0,0.0,0.0,1.0,2.0,105.42,83.0,1.3,1.25,0.0,2.0,93,0,1
3605.0,12040.0,0.0,12040.0,0.0,0.0,1.0,4.0,103.0,86.0,3.34,1.25,0.0,2.0,92,0,1
2487.0,1728.0,0.0,1152.0,0.0,0.0,2.0,2.0,61.42,32.0,0.69,6.02,0.0,6.5,105,0,0
1800.0,1620.0,0.0,1080.0,0.0,0.0,1.0,2.0,100.0,30.0,0.9,0.75,0.0,2.0,70,0,1
2500.0,2720.0,0.0,2720.0,0.0,0.0,1.0,2.0,100.0,66.33,1.09,1.25,0.0,2.0,90,0,1
2265.0,1728.0,0.0,1728.0,0.0,0.0,1.0,3.0,97.42,32.0,0.76,0.75,0.0,2.0,55,0,0
2190.0,2942.0,1642.0,1300.0,1642.0,0.0,1.0,3.0,90.0,42.0,1.34,0.75,0.0,2.0,89,1,0
2556.0,2014.0,0.0,2014.0,0.0,0.0,1.0,3.0,71.42,41.0,0.79,0.5,0.0,1.0,38,1,0
2388.0,2152.0,0.0,2152.0,0.0,0.0,2.0,2.0,95.5,55.0,0.9,1.1,0.0,2.0,95,1,0
2271.0,2250.0,2250.0,0.0,0.0,0.0,1.0,1.0,89.33,91.0,0.99,3.44,0.0,4.8,47,0,0
3270.0,976.0,0.0,976.0,0.0,0.0,1.0,1.0,125.75,46.0,0.3,0.75,0.0,2.0,80,0,0
4986.0,9270.0,9270.0,0.0,0.0,9270.0,1.0,2.0,103.17,103.0,1.86,0.0,1.0,2.4,87,1,0
2328.0,2280.0,0.0,2280.0,0.0,0.0,2.0,2.0,95.0,57.5,0.98,0.75,0.0,2.0,89,0,0
2500.0,1978.0,0.0,1978.0,0.0,0.0,1.0,2.0,100.0,45.0,0.79,1.25,0.0,2.0,105,0,0
5000.0,1804.0,0.0,1804.0,0.0,0.0,2.0,2.0,100.0,45.0,0.36,1.1,0.0,2.0,100,1,0
2500.0,5970.0,0.0,5970.0,0.0,0.0,1.0,3.0,100.0,65.0,2.39,2.43,0.0,4.8,14,0,0
1967.0,2280.0,0.0,1520.0,0.0,0.0,1.0,2.0,100.0,40.0,1.16,0.5,0.0,1.0,65,0,1
3775.0,1625.0,1625.0,0.0,0.0,1625.0,1.0,1.0,151.0,65.0,0.43,2.43,0.0,4.8,94,0,0
1710.0,1800.0,0.0,1260.0,0.0,0.0,1.0,2.0,95.0,35.0,1.05,0.75,0.0,2.0,75,0,0
2800.0,2325.0,0.0,2325.0,0.0,0.0,1.0,3.0,100.0,38.5,0.83,1.25,0.0,2.0,35,1,0
1800.0,1308.0,0.0,1308.0,0.0,0.0,1.0,2.0,100.0,35.0,0.73,0.75,0.0,2.0,95,1,0
2500.0,4032.0,1344.0,2688.0,0.0,1344.0,2.0,3.0,100.0,64.0,1.61,0.75,0.0,2.0,95,0,0
2375.0,1744.0,0.0,1744.0,0.0,0.0,1.0,3.0,95.0,36.0,0.73,0.75,0.0,2.0,61,0,0
1728.0,1992.0,0.0,1992.0,0.0,0.0,1.0,2.0,85.0,49.0,1.15,3.44,0.0,4.8,29,1,0
1821.0,3018.0,0.0,2012.0,0.0,0.0,1.0,2.0,95.0,54.0,1.66,2.43,0.0,4.8,119,0,0
2375.0,1938.0,0.0,1938.0,0.0,0.0,1.0,3.0,95.0,38.0,0.82,1.25,0.0,2.0,70,0,0
2500.0,3200.0,0.0,3200.0,0.0,0.0,1.0,2.0,100.0,80.0,1.28,1.25,0.0,2.0,92,1,0
2375.0,4092.0,0.0,2728.0,0.0,0.0,2.0,2.0,95.0,62.0,1.72,1.25,0.0,2.0,100,0,1
1800.0,3240.0,0.0,3240.0,0.0,0.0,1.0,3.0,100.0,60.0,1.8,2.43,0.0,4.8,16,0,0
2724.0,990.0,0.0,990.0,0.0,0.0,1.0,1.5,113.5,35.0,0.36,0.75,0.0,2.0,90,0,1
2200.0,4068.0,0.0,4068.0,0.0,0.0,1.0,4.0,100.0,46.0,1.85,2.43,0.0,4.8,96,0,0
1800.0,1260.0,0.0,1260.0,0.0,0.0,1.0,2.0,100.0,35.0,0.7,0.75,0.0,2.0,75,0,0
5000.0,1305.0,0.0,1305.0,0.0,0.0,2.0,1.5,100.0,26.0,0.26,0.75,0.0,2.0,80,0,0
2500.0,2990.0,0.0,2990.0,0.0,0.0,1.0,2.0,100.0,80.0,1.2,1.25,0.0,2.0,100,0,0
1800.0,1224.0,0.0,1224.0,0.0,0.0,1.0,2.0,100.0,34.0,0.68,1.25,0.0,2.0,60,0,0
5708.0,7115.0,0.0,7115.0,0.0,0.0,2.0,3.0,114.17,55.0,1.25,1.25,0.0,2.0,92,1,0
2090.0,1728.0,0.0,1728.0,0.0,0.0,1.0,3.0,95.0,32.0,0.83,0.75,0.0,2.0,58,0,1
2550.0,2440.0,0.0,2440.0,0.0,0.0,2.0,2.0,102.0,61.0,0.96,1.25,0.0,2.0,95,0,1
7207.0,5336.0,5336.0,0.0,0.0,0.0,1.0,1.0,120.0,92.0,0.74,3.0,0.0,3.0,85,0,0
1502.0,1908.0,0.0,1908.0,0.0,0.0,1.0,2.0,85.0,58.0,1.27,3.44,0.0,4.8,119,0,1
2500.0,1156.0,0.0,1156.0,0.0,0.0,1.0,2.0,100.0,30.0,0.46,0.75,0.0,2.0,110,1,0
2000.0,3120.0,0.0,3120.0,0.0,0.0,1.0,3.0,100.0,52.0,1.56,2.43,0.0,4.8,14,1,0
2854.0,2120.0,0.0,2120.0,0.0,0.0,2.0,2.0,114.17,50.0,0.74,0.75,0.0,2.0,100,0,0
5000.0,1944.0,0.0,1944.0,0.0,0.0,2.0,2.0,100.0,36.0,0.39,0.75,0.0,2.0,95,1,0
1800.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,100.0,35.0,0.94,0.75,0.0,2.0,75,1,0
1703.0,3143.0,0.0,3143.0,0.0,0.0,1.0,3.0,78.0,48.0,1.85,3.44,0.0,4.8,18,0,0
2575.0,1912.0,0.0,1912.0,0.0,0.0,1.0,2.0,103.55,52.0,0.74,0.75,0.0,2.0,60,1,0
1425.0,2242.0,0.0,2242.0,0.0,0.0,1.0,3.0,75.0,37.0,1.57,0.75,0.0,2.0,80,0,1
2917.0,1934.0,0.0,1934.0,0.0,0.0,1.0,2.0,116.67,45.0,0.66,1.1,0.0,2.0,100,0,0
11432.0,36842.0,0.0,36841.0,0.0,0.0,1.0,5.0,114.25,90.5,3.22,3.0,0.0,3.0,91,0,0
2500.0,2200.0,0.0,1100.0,0.0,0.0,1.0,1.0,100.0,43.0,0.88,0.75,0.0,2.0,100,0,0
8942.0,30935.0,0.0,30935.0,0.0,0.0,1.0,5.0,89.42,75.5,3.46,3.0,0.0,3.0,88,0,0
2000.0,2040.0,0.0,2040.0,0.0,0.0,1.0,2.0,100.0,51.0,1.02,0.75,0.0,2.0,16,0,0
1988.0,1335.0,0.0,1335.0,0.0,0.0,2.0,2.0,99.42,30.0,0.67,0.75,0.0,2.0,85,0,0
1710.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,95.0,35.0,0.99,1.25,0.0,2.0,65,1,0
8485.0,5192.0,0.0,5192.0,0.0,0.0,1.0,2.5,114.67,67.25,0.61,0.75,0.0,2.0,72,1,0
2867.0,3300.0,0.0,3300.0,0.0,0.0,2.0,2.0,114.67,75.0,1.15,0.75,0.0,2.0,90,1,0
3611.0,5143.0,0.0,5143.0,0.0,0.0,2.0,3.0,109.42,69.5,1.42,0.75,0.0,2.0,89,0,0
7500.0,7276.0,7276.0,0.0,0.0,7276.0,1.0,1.0,75.0,75.0,0.97,3.44,0.0,4.8,100,0,0
1800.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,100.0,32.0,0.64,1.25,0.0,2.0,55,0,0
4750.0,1563.0,0.0,1563.0,0.0,0.0,1.0,1.67,95.0,31.0,0.33,0.5,0.0,1.0,60,0,0
2619.0,1920.0,0.0,1200.0,0.0,0.0,1.0,2.0,70.0,36.0,0.73,1.25,0.0,2.0,80,0,0
3700.0,1200.0,0.0,1200.0,0.0,0.0,2.0,2.0,100.0,34.5,0.32,0.75,0.0,2.0,90,0,1
2500.0,2480.0,0.0,2480.0,0.0,0.0,2.0,2.0,100.0,62.0,0.99,2.43,0.0,4.8,90,0,0
2525.0,3586.0,0.0,2288.0,0.0,0.0,1.0,2.0,100.0,52.0,1.42,1.1,0.0,2.0,45,0,1
2000.0,2325.0,0.0,2325.0,0.0,0.0,1.0,3.0,100.0,38.5,1.16,1.25,0.0,2.0,33,1,0
5713.0,4950.0,0.0,4950.0,0.0,0.0,2.0,3.0,114.25,50.0,0.87,1.25,0.0,2.0,92,0,0
2450.0,2350.0,0.0,1800.0,0.0,0.0,1.0,2.0,123.67,45.0,0.96,3.44,0.0,4.8,31,1,0
2400.0,1764.0,0.0,1008.0,0.0,0.0,1.0,1.0,100.0,42.33,0.74,0.75,0.0,2.0,70,1,0
1500.0,2332.0,0.0,1688.0,0.0,0.0,1.0,2.0,75.0,42.2,1.55,0.75,0.0,2.0,21,0,0
5000.0,16200.0,0.0,16200.0,0.0,0.0,1.0,4.0,100.0,90.0,3.24,1.25,0.0,2.0,92,1,0
4947.0,1840.0,1840.0,0.0,0.0,1840.0,1.0,2.0,145.5,40.0,0.37,2.43,0.0,4.8,100,1,0
3368.0,3480.0,0.0,3480.0,0.0,0.0,1.0,3.0,90.0,58.0,1.03,0.75,0.0,2.0,89,0,0
1800.0,1638.0,0.0,1152.0,0.0,0.0,1.0,2.0,100.0,32.0,0.91,0.75,0.0,2.0,80,0,0
2800.0,1688.0,0.0,1688.0,0.0,0.0,1.0,2.0,100.0,47.0,0.6,0.5,0.0,1.0,70,1,0
2090.0,3496.0,0.0,3496.0,0.0,0.0,1.0,3.0,95.0,56.0,1.67,1.1,0.0,2.0,48,1,0
2500.0,9190.0,800.0,8390.0,0.0,800.0,1.0,5.0,100.0,81.0,3.68,2.43,0.0,4.8,105,0,0
2375.0,1760.0,0.0,1280.0,0.0,0.0,1.0,2.0,95.0,40.5,0.74,0.75,0.0,2.0,65,0,0
2375.0,1870.0,0.0,1870.0,0.0,0.0,2.0,2.0,95.0,48.0,0.79,0.75,0.0,2.0,12,0,0
2276.0,1326.0,0.0,1326.0,0.0,0.0,2.0,2.0,87.67,38.0,0.58,1.25,0.0,2.0,90,0,0
2825.0,1836.0,0.0,1152.0,0.0,0.0,1.0,2.0,100.0,32.42,0.65,0.75,0.0,2.0,64,0,1
2600.0,1980.0,0.0,1980.0,0.0,0.0,2.0,2.0,108.33,49.0,0.76,0.75,0.0,2.0,90,0,1
2750.0,2660.0,0.0,2080.0,0.0,0.0,1.0,2.0,110.0,48.0,0.97,0.75,0.0,2.0,60,1,0
11720.0,2708.0,0.0,2708.0,0.0,0.0,2.0,2.0,135.0,33.0,0.23,0.5,0.0,1.0,80,0,0
1725.0,1728.0,0.0,1728.0,0.0,0.0,1.0,2.0,103.5,44.0,1.0,3.0,2.0,3.0,100,0,0
4500.0,3924.0,0.0,2664.0,0.0,0.0,2.0,2.0,90.0,60.0,0.87,0.75,0.0,2.0,100,0,0
2000.0,2800.0,0.0,2800.0,0.0,0.0,1.0,3.0,100.0,50.0,1.4,0.75,0.0,2.0,60,1,0
3332.0,1944.0,0.0,1944.0,0.0,0.0,1.0,3.0,98.0,36.0,0.58,0.75,0.0,2.0,60,1,0
2442.0,1750.0,0.0,1750.0,0.0,0.0,1.0,2.0,66.0,35.0,0.72,0.5,0.0,1.0,90,0,1
3200.0,3400.0,0.0,3400.0,0.0,0.0,1.0,3.0,100.0,40.0,1.06,0.75,0.0,2.0,30,0,0
2575.0,4320.0,0.0,4320.0,0.0,0.0,2.0,3.0,103.0,72.0,1.68,1.25,0.0,2.0,92,0,1
2512.0,1632.0,0.0,1632.0,0.0,0.0,1.0,2.0,114.17,46.0,0.65,0.75,0.0,2.0,80,0,1
2235.0,3046.0,1523.0,1523.0,0.0,1523.0,1.0,2.0,89.43,60.0,1.36,2.43,0.0,4.8,89,1,0
2500.0,2480.0,0.0,2480.0,0.0,0.0,2.0,2.0,100.0,62.0,0.99,2.43,0.0,4.8,100,0,0
5000.0,2142.0,0.0,2142.0,0.0,0.0,2.0,2.0,100.0,58.0,0.43,4.0,0.0,4.0,90,0,1
2196.0,2158.0,0.0,1512.0,0.0,0.0,1.0,2.0,131.33,42.0,0.98,1.25,0.0,2.0,60,0,0
2000.0,1900.0,0.0,1400.0,0.0,0.0,1.0,2.0,100.0,35.0,0.95,1.25,0.0,2.0,90,1,0
2375.0,2224.0,0.0,2224.0,0.0,0.0,1.0,2.0,95.0,52.0,0.94,0.75,0.0,2.0,100,0,0
2142.0,3348.0,0.0,3348.0,0.0,0.0,1.0,3.0,100.0,52.0,1.56,3.44,0.0,4.8,115,0,1
2500.0,4800.0,0.0,4800.0,0.0,0.0,1.0,3.0,100.0,80.0,1.92,1.25,0.0,2.0,90,1,0
3754.0,4200.0,0.0,3300.0,0.0,0.0,1.0,0.0,75.44,55.0,1.12,1.25,0.0,2.0,12,1,0
2382.0,1302.0,0.0,1302.0,0.0,0.0,1.0,2.0,109.5,37.0,0.55,3.44,0.0,4.8,38,0,1
2000.0,2000.0,0.0,2000.0,0.0,0.0,1.0,2.0,100.0,50.0,1.0,0.75,0.0,2.0,59,1,0
42234.0,7500.0,7500.0,0.0,0.0,4940.0,3.0,2.0,145.67,50.0,0.18,4.2,4.2,4.2,100,0,1
2375.0,1216.0,0.0,1216.0,0.0,0.0,2.0,2.0,95.0,34.0,0.51,0.75,0.0,2.0,90,0,0
1992.0,2000.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,40.0,1.0,3.44,0.0,4.8,26,0,1
4621.0,3120.0,0.0,2080.0,0.0,0.0,1.0,2.0,92.42,52.0,0.68,0.75,0.0,2.0,105,0,0
2442.0,1408.0,0.0,1408.0,0.0,0.0,2.0,2.0,100.0,44.0,0.58,0.75,0.0,2.0,95,0,1
2500.0,1258.0,0.0,1258.0,0.0,0.0,1.0,2.0,100.0,37.0,0.5,0.75,0.0,2.0,90,0,0
1250.0,2588.0,596.0,1992.0,596.0,0.0,1.0,3.0,50.0,44.5,2.07,1.25,0.0,2.0,80,0,1
2250.0,2440.0,0.0,2440.0,0.0,0.0,1.0,2.0,90.0,53.0,1.08,1.25,0.0,2.0,110,0,0
4750.0,21250.0,2550.0,18700.0,0.0,2550.0,1.0,5.0,95.0,85.0,4.47,3.44,0.0,4.8,110,0,0
1482.0,2928.0,0.0,2928.0,0.0,0.0,1.0,3.0,88.92,60.0,1.98,0.0,1.0,2.4,121,0,1
2060.0,2184.0,0.0,1442.0,0.0,0.0,1.0,2.0,103.0,35.0,1.06,0.75,0.0,2.0,80,0,0
2500.0,1596.0,0.0,1596.0,0.0,0.0,1.0,2.0,100.0,30.0,0.64,0.75,0.0,2.0,105,1,0
1900.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,105.21,32.0,0.61,2.43,0.0,4.8,28,0,0
2375.0,3258.0,0.0,2200.0,0.0,0.0,1.0,2.0,95.0,55.0,1.37,1.25,0.0,2.0,110,1,0
4284.0,2993.0,2993.0,0.0,0.0,2993.0,1.0,1.0,80.75,56.0,0.7,1.25,0.0,2.0,85,0,1
2500.0,2480.0,0.0,2480.0,0.0,0.0,2.0,2.0,100.0,62.0,0.99,2.43,0.0,4.8,95,0,1
2600.0,2084.0,0.0,1148.0,0.0,0.0,1.0,1.0,100.0,54.0,0.8,0.75,0.0,2.0,67,0,0
3742.0,2440.0,0.0,2008.0,0.0,0.0,1.0,2.75,100.0,46.0,0.65,0.75,0.0,2.0,90,0,1
2185.0,7168.0,0.0,7168.0,0.0,0.0,1.0,4.0,87.42,74.0,3.28,2.43,0.0,4.8,113,0,1
1758.0,1432.0,0.0,1432.0,0.0,0.0,1.0,3.0,100.0,32.0,0.81,2.43,0.0,4.8,60,0,1
1858.0,3090.0,0.0,3090.0,0.0,0.0,1.0,3.0,100.0,55.0,1.66,3.44,0.0,4.8,110,0,0
3200.0,1680.0,0.0,1680.0,0.0,0.0,1.0,3.0,100.0,40.0,0.53,3.44,0.0,4.8,25,0,0
945.0,810.0,810.0,0.0,0.0,810.0,1.0,1.0,70.0,60.0,0.86,0.5,0.0,1.0,89,0,1
980.0,840.0,840.0,0.0,0.0,840.0,1.0,1.0,70.0,60.0,0.86,0.5,0.0,1.0,90,0,1
1568.0,2772.0,0.0,2772.0,0.0,0.0,1.0,3.0,95.0,55.0,1.77,1.25,0.0,2.0,121,1,0
1756.0,2836.0,0.0,2836.0,0.0,0.0,1.0,3.0,75.25,48.08,1.62,1.1,0.0,2.0,45,0,1
2106.0,1444.0,0.0,1444.0,0.0,0.0,1.0,2.0,84.25,38.0,0.69,3.0,0.0,3.0,119,0,0
2935.0,1853.0,0.0,1853.0,0.0,0.0,2.0,2.0,117.42,52.0,0.63,0.5,0.0,1.0,90,0,1
2500.0,2440.0,0.0,2440.0,0.0,0.0,1.0,2.0,100.0,64.0,0.98,1.25,0.0,2.0,100,0,1
2000.0,3273.0,0.0,3273.0,0.0,0.0,1.0,3.0,100.0,55.0,1.64,3.44,0.0,4.8,119,0,0
2375.0,1896.0,0.0,1896.0,0.0,0.0,1.0,2.5,95.0,43.0,0.8,0.75,0.0,2.0,121,0,0
1791.0,2342.0,0.0,2342.0,0.0,0.0,1.0,2.0,90.53,48.0,1.31,6.02,0.0,6.5,110,0,1
5238.0,22500.0,0.0,22500.0,0.0,0.0,1.0,5.0,104.58,90.5,4.3,3.44,0.0,4.8,105,0,0
2108.0,4150.0,0.0,4150.0,0.0,0.0,2.0,3.0,95.0,65.0,1.97,1.1,0.0,2.0,48,0,1
32249.0,50015.0,50015.0,0.0,0.0,0.0,1.0,2.0,151.17,100.0,1.55,0.0,1.0,2.4,14,0,0
3804.0,2358.0,0.0,2358.0,0.0,0.0,2.0,2.0,114.42,55.0,0.62,1.1,0.0,2.0,100,0,0
1900.0,2800.0,0.0,2800.0,0.0,0.0,1.0,3.0,95.0,50.0,1.47,1.25,0.0,2.0,50,0,0
1825.0,1701.0,0.0,1188.0,0.0,0.0,1.0,2.0,100.0,33.0,0.93,2.43,0.0,4.8,60,1,0
2627.0,3280.0,0.0,3280.0,0.0,0.0,1.0,2.0,105.08,80.0,1.25,1.25,0.0,2.0,95,0,0
2650.0,9370.0,0.0,9370.0,0.0,0.0,1.0,5.0,100.0,75.0,3.54,2.43,0.0,4.8,89,0,1
1983.0,1848.0,0.0,1848.0,0.0,0.0,1.0,2.0,53.0,33.0,0.93,0.75,0.0,2.0,60,0,0
2375.0,3050.0,0.0,2470.0,0.0,0.0,1.0,2.0,95.0,58.0,1.28,2.43,0.0,4.8,90,0,0
2500.0,1600.0,0.0,1000.0,0.0,0.0,1.0,1.5,100.0,50.0,0.64,0.5,0.0,1.0,95,0,0
2500.0,1600.0,0.0,1600.0,0.0,0.0,2.0,2.0,100.0,40.0,0.64,0.75,0.0,2.0,95,0,0
2867.0,2380.0,0.0,1586.0,0.0,0.0,1.0,2.0,100.0,39.0,0.83,2.43,0.0,4.8,20,0,0
2500.0,2075.0,2075.0,0.0,0.0,0.0,1.0,1.0,100.0,83.0,0.83,0.75,0.0,2.0,90,0,0
3875.0,1144.0,0.0,1144.0,0.0,0.0,1.0,2.0,155.0,28.0,0.3,3.0,0.0,3.0,121,0,1
5100.0,19170.0,0.0,19170.0,0.0,0.0,1.0,5.0,100.0,86.0,3.76,2.43,0.0,4.8,89,0,1
2517.0,3117.0,0.0,2078.0,0.0,0.0,1.0,2.0,100.67,53.0,1.24,3.44,0.0,4.8,119,0,1
10705.0,50254.0,0.0,50254.0,0.0,0.0,1.0,5.0,112.0,100.0,4.69,3.44,0.0,4.8,97,0,0
3438.0,400.0,400.0,0.0,0.0,0.0,1.0,1.0,125.0,20.0,0.12,3.44,0.0,4.8,17,1,0
21413.0,2520.0,2520.0,0.0,0.0,0.0,2.0,2.0,232.33,30.0,0.12,0.5,0.0,1.0,89,0,1
2500.0,2058.0,0.0,2058.0,0.0,0.0,1.0,2.0,50.0,49.0,0.82,3.44,0.0,4.8,90,0,1
7050.0,7000.0,7000.0,0.0,0.0,0.0,1.0,1.0,141.0,140.0,0.99,0.0,1.0,2.4,89,0,0
1084.0,1660.0,0.0,1660.0,0.0,0.0,1.0,3.0,42.61,32.3,1.53,3.44,0.0,4.8,13,0,1
2500.0,1920.0,0.0,1920.0,0.0,0.0,1.0,2.0,100.0,36.0,0.77,0.75,0.0,2.0,100,0,0
2520.0,2334.0,0.0,2334.0,0.0,0.0,1.0,3.0,90.0,38.75,0.93,1.25,0.0,2.0,32,0,0
9160.0,772.0,772.0,0.0,0.0,0.0,2.0,1.0,141.05,30.0,0.08,2.43,0.0,4.8,119,0,1
19330.0,312844.0,312844.0,0.0,312844.0,0.0,1.0,4.0,112.5,185.0,16.18,5.0,2.0,5.0,12,0,0
2564.0,2750.0,0.0,2000.0,0.0,0.0,1.0,2.0,105.0,50.0,1.07,0.5,0.0,1.0,100,0,0
2575.0,2000.0,0.0,2000.0,0.0,0.0,1.0,2.0,103.0,50.0,0.78,2.43,0.0,4.8,95,0,0
2500.0,2950.0,0.0,2950.0,0.0,0.0,2.0,2.0,100.0,72.0,1.18,2.43,0.0,4.8,90,0,1
2880.0,1600.0,0.0,1600.0,0.0,0.0,1.0,2.0,95.07,40.0,0.56,0.75,0.0,2.0,24,1,0
3742.0,4320.0,0.0,3456.0,0.0,0.0,1.0,2.0,100.0,72.0,1.15,1.25,0.0,2.0,90,0,0
950.0,1510.0,0.0,1510.0,0.0,0.0,1.0,3.0,50.0,30.0,1.59,0.75,0.0,2.0,50,0,0
3373.0,3864.0,0.0,3864.0,0.0,0.0,1.0,3.0,112.42,56.0,1.15,1.25,0.0,2.0,32,0,0
2500.0,3160.0,0.0,3160.0,0.0,0.0,1.0,2.0,100.0,79.0,1.26,2.43,0.0,4.8,93,0,1
8705.0,34675.0,1875.0,32800.0,0.0,1875.0,1.0,5.0,106.0,96.0,3.98,6.02,0.0,6.5,101,0,0
2000.0,2325.0,0.0,2325.0,0.0,0.0,1.0,3.0,100.0,38.75,1.16,1.25,0.0,2.0,32,0,0
1467.0,2400.0,0.0,2400.0,0.0,0.0,1.0,0.0,73.98,42.0,1.64,0.5,0.0,1.0,6,0,0
3700.0,2926.0,0.0,2288.0,0.0,0.0,1.0,2.0,100.0,52.5,0.79,0.75,0.0,2.0,80,0,1
6500.0,1624.0,0.0,1624.0,0.0,0.0,1.0,2.0,100.0,35.0,0.25,1.1,0.0,2.0,121,1,0
8385.0,8383.0,8383.0,0.0,0.0,8383.0,1.0,1.0,100.26,100.26,1.0,3.44,0.0,4.8,25,0,0
7500.0,28745.0,0.0,28745.0,0.0,0.0,1.0,5.0,100.0,90.0,3.83,2.43,0.0,4.8,98,0,0
2188.0,1144.0,0.0,1144.0,0.0,0.0,1.0,2.0,109.42,30.0,0.52,0.75,0.0,2.0,85,0,1
2500.0,2260.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,40.0,0.9,2.43,0.0,4.8,70,0,0
2446.0,1404.0,0.0,936.0,0.0,0.0,1.0,1.0,114.67,41.0,0.57,0.75,0.0,2.0,65,0,1
2033.0,3120.0,0.0,3120.0,0.0,0.0,1.0,3.0,100.0,52.0,1.53,4.0,0.0,4.0,45,0,1
2900.0,2310.0,0.0,1900.0,0.0,0.0,1.0,2.5,100.0,38.83,0.8,0.75,0.0,2.0,82,0,0
2731.0,1368.0,0.0,1368.0,0.0,0.0,2.0,2.0,109.25,40.0,0.5,0.75,0.0,2.0,119,0,0
1854.0,1485.0,0.0,1188.0,0.0,0.0,1.0,2.0,103.0,33.0,0.8,1.25,0.0,2.0,55,0,1
2500.0,2880.0,0.0,1920.0,0.0,0.0,1.0,2.0,100.0,48.0,1.15,0.5,0.0,1.0,60,0,0
3000.0,1300.0,0.0,1300.0,0.0,0.0,2.0,2.0,120.0,28.0,0.43,0.75,0.0,2.0,90,0,0
1900.0,2340.0,0.0,2340.0,0.0,0.0,1.0,3.0,95.0,39.0,1.23,3.44,0.0,4.8,30,0,0
2500.0,2316.0,0.0,2316.0,0.0,0.0,2.0,2.0,100.0,57.0,0.93,0.75,0.0,2.0,90,0,0
2860.0,3632.0,0.0,2400.0,0.0,0.0,1.0,2.0,114.42,55.0,1.27,0.75,0.0,2.0,119,0,0
2549.0,3126.0,0.0,2076.0,0.0,0.0,2.0,2.0,103.0,60.0,1.23,1.25,0.0,2.0,95,0,0
5000.0,2062.0,0.0,1144.0,0.0,0.0,1.0,1.0,100.0,44.0,0.41,0.5,0.0,1.0,80,0,0
